APPLE INC	2011/01/18	2011/01/21	GADGETS	Nokia Cancels U.S. Launch of X7 Phone	By Christopher Lawton	 Shayndi Raice Jan. 20	Nokia has canceled the U.S. release of a smartphone that was slated to launch exclusively this year with AT&T, the latest setback in the U.S. for the cellphone giant.
APPLE INC	2011/01/18	2011/01/21	MARKETS	Apple, Procter & Gamble: Money Flow Leaders (AAPL, PG)	By MARKET DATA STAFF Jan. 19	 2011 4:43 pm ET	Markets Data Center: Money Flow Leaders.
APPLE INC	2011/01/18	2011/01/21	BUSINESS TECHNOLOGY	Business Spending Bolsters Tech Earnings	By Roger Cheng	 Shara Tibken Jan. 19	IBM, Apple and Intel each reported record quarterly results, pushed by corporations pouring more cash into technology. While still early in the earnings season, the results from the bellwethers bode well for others.
APPLE INC	2011/01/18	2011/01/21	MEDIA & MARKETING	Starbucks to Allow Customers to Pay Via Some Smartphones	By Tess Stynes Jan. 19	 2011 2:53 pm ET	Starbucks will allow customers at U.S. company-operated stores to use some smartphones to pay for their purchases in an effort to drive sales.
APPLE INC	2011/01/18	2011/01/21	ASIAN BUSINESS NEWS	Softbank Sells $660 Million Bonds in Corporate Issuance Flourish	By Megumi Fujikawa Jan. 19	 2011 2:01 pm ET	Softbank Corp., the exclusive supplier of the iPhone in Japan, is selling more than $660 million in bonds to institutional investors in another sign that lower-rated companies are returning to the corporate-bond market.
APPLE INC	2011/01/18	2011/01/21	EARNINGS	ASML Reports Surge in Profit, Sales	By Archibald Preuschat Jan. 19	 2011 1:42 pm ET	ASML reported record fourth-quarter results, but its shares fell amid concerns over its outlook for the current quarter.
APPLE INC	2011/01/18	2011/01/21	EARNINGS	Apple Soars, but Mum on Jobs	By Yukari Iwatani Kane Jan. 19	 2011 12:01 am ET	Apple posted a 78% surge in profit and record sales of its gadgets in the holiday quarter, but the company's executives ignored the sudden medical leave of CEO Steve Jobs.
APPLE INC	2011/01/18	2011/01/21	TECH	Sprint to Raise Smartphone Data Fees	By Roger Cheng Jan. 19	 2011 12:01 am ET	Sprint Nextel plans to add a $10 fee on top of its smartphone data-service plans later this month to offset rising costs from increased wireless traffic on its network.
APPLE INC	2011/01/18	2011/01/21	NEW YORK	Two Arrested in iPad Security Breach	By Chad Bray Jan. 19	 2011 12:01 am ET	Two men were arrested Tuesday in an alleged security breach of AT&T servers last June that may have exposed personal information about 120,000 iPad users.
APPLE INC	2011/01/18	2011/01/21	OPTIONS	Low VIX Viewed as an Opportunity—For Now	By Brendan Conway	 Chris Dieterich Jan. 18	The stock market's volatility index remains near three-year lows, and to some strategists, that is less of a bullish sign than an opportunity to scoop up portfolio insurance before what they see as an inevitable stock-market correction.
APPLE INC	2011/01/18	2011/01/21	OPTIONS	Apple Options Traders Ready for Fresh All-Time High	By Brendan Conway	 Chris Dieterich Jan. 18	Options traders are aiming for Apple's stock to hit another all-time high this week, a glimmer of optimism not evident in the company's falling share price.
APPLE INC	2011/01/18	2011/01/21	GADGETS	Apple Shares Fall as Jobs Takes Medical Leave	By Roger Cheng Jan. 18	 2011 1:53 pm ET	Apple's shares were down less than 3% Tuesday, after falling as much as 6.5% earlier, a day after it disclosed that Steve Jobs would take another unexpected medical leave.
APPLE INC	2011/01/18	2011/01/21	TECH	Sony to Close N.J. CD Plant	By Nat Worden Jan. 18	 2011 11:48 am ET	Sony is closing a CD plant in Pitman, N.J., moving those operations to a factory in Indiana. The change reflects the decline in music CD sales
APPLE INC	2011/01/18	2011/01/21	ASIA MARKETS
Chip Makers Lift Asia Markets
By Leslie Shaffer, Shri Navaratnam, V. Phani Kumar Jan. 18, 2011 5:43 am ET
APPLE INC	2014/10/20	2014/10/23	TECH	Apple Plans More Stores in China	By Gillian Wong Oct. 23	 2014 10:40 pm ET	Apple plans to increase the number of its Apple-brand retail stores in Greater China to 40 from 15 within two years, CEO Tim Cook told local media.
APPLE INC	2014/10/20	2014/10/23	BUSINESS	Corporate Watch	Oct. 23	 2014 10:14 pm ET	Unilever PLC on Thursday warned of a tough global outlook and struck a gloomy tone after reporting its slowest quarterly sales growth in five years, raising fears of a continued economic slowdown across emerging markets.
APPLE INC	2014/10/20	2014/10/23	TECH	Microsoft Bucks Trend as Sales Defy Expectations	By Shira Ovide Oct. 23	 2014 8:53 pm ET	Microsoft’s sales continue to defy expectations by growing at a much faster clip than those of its business-technology peers.
APPLE INC	2014/10/20	2014/10/23	TECH	Apple’s Ex-Retail Chief Leads Startup	By Daisuke Wakabayashi Oct. 23	 2014 7:18 pm ET	Ron Johnson, who helped build Apple’s successful retail stores before a troubled stint as J.C. Penney CEO, is readying a well-funded startup that aims to help online shoppers find the right products.
APPLE INC	2014/10/20	2014/10/23	TECH	Apple, GT Advanced Technologies in Agreement on Sapphire Materials	By Daisuke Wakabayashi	 Peg Brickley Oct. 23	GT Advanced and Apple reached an agreement on winding down production of sapphire materials.
APPLE INC	2014/10/20	2014/10/23	EARNINGS	Pandora Media Loss Narrows; Listener Hours Up 25%	By Maria Armental Oct. 23	 2014 4:42 pm ET	Pandora Media reported a 25% increase in the number of hours listeners tuned in during the third quarter, the first year-to-year comparison since the Internet radio giant ended its 40-hour free-listening monthly cap.
APPLE INC	2014/10/20	2014/10/23	EARNINGS	Logitech Says Tablet Slowdown Won’t Derail Its Turnaround	By John Revill Oct. 23	 2014 12:18 pm ET	Logitech said its turnaround won’t be derailed by a slowdown in the tablet computer market, as its second-quarter net profit more than doubled.
APPLE INC	2014/10/20	2014/10/23	TECH	Foxconn in Talks for China Display Plant	By Lorraine Luk Oct. 23	 2014 8:35 am ET	Foxconn, the company that assembles the bulk of the world’s iPhones, is in preliminary talks to build a factory in northern China that would make high-end screens for the phones as well, in a sign of the company’s ambition to move up the electronics food chain.
APPLE INC	2014/10/20	2014/10/23	TECH	Nokia Gives Bullish Outlook as It Swings Back to Profit	By Sven Grundberg Oct. 23	 2014 6:24 am ET	Nokia’s quarterly earnings gave ample evidence that the company’s main network unit has moved well beyond several years of painful restructuring.
APPLE INC	2014/10/20	2014/10/23	TECH	Why You Can’t Trust You’re Getting the Best Deal Online	By Elizabeth Dwoskin Oct. 23	 2014 12:01 am ET	A new study of top e-commerce sites found the practice of personalizing prices for the same goods, or pushing some people toward higher-priced offers, is more widespread than previously understood.
APPLE INC	2014/10/20	2014/10/23	AHEAD OF THE TAPE	Time for Amazon to Turn the Page	By Spencer Jakab Oct. 22	 2014 8:41 pm ET	Ahead of the Tape: Amazon’s share price has recovered from its tumble after the Fire phone’s flop, but recent weakness suggests investors are running out of patience.
APPLE INC	2014/10/20	2014/10/23	BUSINESS	Corporate Watch	Oct. 21	 2014 10:57 pm ET	GT Advanced Technologies has signed a pact with Apple Inc. for an “amicable parting of the ways,” Luc Despins, attorney for the bankrupt supplier to the technology giant, said Tuesday.
APPLE INC	2014/10/20	2014/10/23	U.S. MARKETS	U.S. Stocks Surge; Nasdaq Up 2.4%	By Saumya Vaishampayan Oct. 21	 2014 10:46 pm ET	U.S. stocks rallied Tuesday, with gains in technology stocks propelling the Nasdaq Composite to its biggest one-day percentage jump since January 2013.
APPLE INC	2014/10/20	2014/10/23	EUROPE	Business-Friendly Bureaucrat Helped Build Tax Haven in Luxembourg	By Matthew Karnitschnig	 Robin van Daalen Oct. 21	Marius Kohl spent years engineering Luxembourg’s most valuable export: tax relief, which is now under pressure from the European Union.
APPLE INC	2014/10/20	2014/10/23	JAPAN	Japan’s Trade Deficit Edges Up	By Mitsuru Obe Oct. 21	 2014 8:57 pm ET	Japan’s trade deficit edges up in September despite a rebound in exports helped by a weaker yen and a surge in output among suppliers of Apple Inc.’s new smartphones.
APPLE INC	2014/10/20	2014/10/23	TECH	GT Advanced, Apple in Deal for ‘Amicable’ Split-Up	By Peg Brickley Oct. 21	 2014 6:41 pm ET	GT Advanced Technologies has signed a pact with Apple Inc. for an “amicable parting of the ways,” Luc Despins, attorney for the bankrupt supplier to the technology giant, said Tuesday.
APPLE INC	2014/10/20	2014/10/23	TECH	Apple’s iCloud Service Is Under Attack in Mainland China	Oct. 21	 2014 5:37 pm ET	Apple’s iCloud service for users in mainland China has been hit by an attack that could allow perpetrators to intercept and see usernames, passwords and other personal data, activists and security analysts said.
APPLE INC	2014/10/20	2014/10/23	ASIA STOCKS	Asian Morning Briefing: U.S. Stocks End With Broad Gains	Oct. 21	 2014 5:30 pm ET	Asian Morning Briefing
APPLE INC	2014/10/20	2014/10/23	CAREERS	Bosses Seek ‘Critical Thinking,’ but What Is That?	By Melissa Korn Oct. 21	 2014 4:35 pm ET	Critical thinking is a critical skill for young workers these days, but what bosses mean by that and how to measure it is less clear.
APPLE INC	2014/10/20	2014/10/23	TECH	British Chip Designer ARM’s Profit Rises	By Lisa Fleisher Oct. 21	 2014 1:38 pm ET	British semiconductor designer ARM Holdings reported a sharp rise in third-quarter profit, but the results disappointed investors expecting a more robust rebound in revenue.
APPLE INC	2015/01/27	2015/01/30	BUSINESS	Jay Z Offers $56 Million For Online Music Service	By Jens Hansegard Jan. 30	 2015 8:22 pm ET	Rapper Jay Z is the latest artist vying to own streaming music services.
APPLE INC	2015/01/27	2015/01/30	U.S.
Arizona Officials Look to Score Economic Points With Super Bowl XLIX
By Erica E. Phillips Jan. 30, 2015 6:51 pm ET
APPLE INC	2015/01/27	2015/01/30	U.S. MARKETS	U.S. Stocks Drop as GDP Growth Slows	By Corrie Driebusch	 Dan Strumpf Jan. 30	U.S. stocks fell on Friday, with the Dow Jones Industrial Average and the S&P 500 posting their biggest monthly losses in a year.
APPLE INC	2015/01/27	2015/01/30	TECH	Apple, Google and Amazon Reach ‘Freemium’ Agreement	By Eric Sylvers Jan. 30	 2015 1:14 pm ET	Apple, Google. and Amazon.com have reached an accord that allows the U.S. companies to avoid fines for allegedly misleading people in the EU to make purchases in mobile phone apps that are initially free to download.
APPLE INC	2015/01/27	2015/01/30	BUSINESS	On McDonald’s Menu: CEO With a Fresh Perspective	By David Kesmodel	 Ilan Brat Jan. 30	In tapping Steve Easterbrook as its new chief executive, McDonald’s has opted for a company insider with an unusual attribute: an outsider’s perspective.
APPLE INC	2015/01/27	2015/01/30	CORRECTIONS & AMPLIFICATIONS	Corrections & Amplifications	Jan. 29	 2015 11:10 pm ET	Corrections & Amplifications for the edition of Jan. 30, 2015.
APPLE INC	2015/01/27	2015/01/30	BUSINESS	Corporate Watch: News Digest	Jan. 29	 2015 9:52 pm ET	The FCC’s biggest-ever auction of wireless spectrum closed Thursday, and more.
APPLE INC	2015/01/27	2015/01/30	WORLD	Taiwan’s Fourth-Quarter Growth Slows	By Fanny Liu Jan. 29	 2015 8:36 pm ET	Taiwan’s economy expanded more slowly in the fourth quarter, as falling oil prices hurt petrochemical exports, though demand for electronics remained strong.
APPLE INC	2015/01/27	2015/01/30	TECH	Google Revenue Hurt by Rising Dollar	By Alistair Barr	 Rolfe Winkler Jan. 29	The rising dollar claimed another victim as Google’s revenue grew slower than expected. Absent the dollar’s impact, revenue would have risen roughly 20%.
APPLE INC	2015/01/27	2015/01/30	TECH	Cablevision Sues Verizon Claiming False Advertising Over New York Wi-Fi Services	By Maria Armental Jan. 29	 2015 6:55 pm ET	Cablevision Systems is suing Verizon Communications, accusing Verizon of falsely advertising the “fastest Wi-Fi available” in New York in an attempt to undercut Cablevision’s competitive advantage.
APPLE INC	2015/01/27	2015/01/30	MARKETS	Visa Reports Rise in Quarterly Profit	By Josh Beckerman	 Robin Sidel Jan. 29	Visa Inc. reported quarterly earnings that topped Wall Street expectations as the company posted growth in payment volume and announced a four-for-one stock split.
APPLE INC	2015/01/27	2015/01/30	MEDIA & MARKETING	Canadians to See Super Bowl Ads—in 2017	By Paul Vieira Jan. 29	 2015 5:21 pm ET	Canada’s broadcast regulator said it will lift a rule that effectively prevents Canadians from seeing American Super Bowl ads during the game. But the change won’t occur until 2017
APPLE INC	2015/01/27	2015/01/30	TECH	Spotify Seeks to Raise About $500 Million	By Evelyn M.Rusli	 Telis Demos Jan. 29	Music streaming service Spotify is working with Goldman Sachs on a new round of private fundraising, potentially putting off an initial public offering for another year.
APPLE INC	2015/01/27	2015/01/30	TECH	Sony Bails Out of Music Streaming	By Hannah Karp Jan. 29	 2015 2:15 pm ET	A shake-out in the market for music-streaming services appears to be gathering steam. Sony said it is shutting down its $10-a-month Music Unlimited at the end of March, four years after launching it in the U.S.
APPLE INC	2015/01/27	2015/01/30	U.S. MARKETS	Oil Outweighs the Fed as Stocks Tumble Again	By Alexandra Scaggs	 Min Zeng	A sharp drop in oil prices overshadowed the Federal Reserve, with energy companies leading a selloff in U.S. stocks.
APPLE INC	2015/01/27	2015/01/30	TECH	Samsung, Apple Back in Dead Heat for Global Smartphone Dominance	By Jonathan Cheng	 Min-Jeong Lee Jan. 29	The fortunes of the world’s two biggest smartphone makers crossed paths again, as contrasting earnings reports from Apple and Samsung Electronics put the two technology giants back in a dead heat for leadership of the global market.
APPLE INC	2015/01/27	2015/01/30	BUSINESS	U.S. Business Groups Ask China to Postpone New Cybersecurity Review	By Carlos Tejada Jan. 29	 2015 3:53 am ET	U.S. business groups are asking China to postpone a new cybersecurity review process that they say is too intrusive and involves disclosing sensitive material to the Chinese government.
APPLE INC	2015/01/27	2015/01/30	TECH	LG Electronics Reports Unexpected Loss for October-December	By Min-Jeong Lee Jan. 29	 2015 3:43 am ET	LG attributes the weak performance to its TV business, which ended operations in November.
APPLE INC	2015/01/27	2015/01/30	TECH	Hon Hai Units’ Merger Plan Hits Hurdle	By Aries Poon	 Lorraine Luk Jan. 29	Hon Hai’s effort to expand beyond contract manufacturing has hit a hurdle after Taiwan regulators asked that a merger proposal for its two telecom units be resubmitted.
APPLE INC	2015/01/27	2015/01/30	TECH	Can Apple Keep Up Its Growth Spurt?	By Daisuke Wakabayashi Jan. 29	 2015 12:01 am ET	Record quarter may result from pent-up big-phone demand among Apple customers or the start of a new growth trajectory.
GOOGLE	2012/01/19	2012/01/22	BUSINESS TECHNOLOGY	Who Is New RIM CEO Thorsten Heins?	By Will Connors Jan. 22	 2012 10:34 pm ET	The man who inherits the challenge of turning around RIM is a little-known company insider.
GOOGLE	2012/01/19	2012/01/22	INFORMATION AGE	Moore's Law Trumps More Law	By L. Gordon Crovitz Jan. 22	 2012 7:10 pm ET	Copyright violators should be punished, but not by turning over the Web to Washington.
GOOGLE	2012/01/19	2012/01/22	MONEY	'Will Your Kids Do Better Than You?'	By Demetria Gallegos Jan. 22	 2012 12:01 am ET	Journal Communityis the social network where you can ask questions and share your knowledge and expertise. Join the discussion.
GOOGLE	2012/01/19	2012/01/22	HEARD ON THE STREET	Google to Dial Up Slower Growth	By Rolfe Winkler Jan. 21	 2012 12:01 am ET	If Google's investors can't stomach a strong dollar, will it be tougher to digest Motorola Mobility?
GOOGLE	2012/01/19	2012/01/22	TECH	Congress Tosses Antipiracy Bills	By Eric Morath	 Geoffrey A. Fowler Jan. 21	Leaders of the Internet movement that turned little-noticed antipiracy legislation into a national cause proclaimed victory Friday after congressional backers abandoned their bills.
GOOGLE	2012/01/19	2012/01/22	BOOKSHELF	There and Back Again	By Tom Shippey Jan. 21	 2012 12:01 am ET	The story of how writers' fictional worlds have colonized real life. Tom Shippey reviews "As If."
GOOGLE	2012/01/19	2012/01/22	LIFE	Merit Badges for the Job Market	By Jeffrey R. Young Jan. 21	 2012 12:01 am ET	Borrowing from the Boy Scouts, colleges and companies are experimenting with alternatives to diplomas.
GOOGLE	2012/01/19	2012/01/22	U.S. MARKETS	Dow Has Blue-Chip Day	By Chris Dieterich Jan. 20	 2012 11:24 pm ET	Strong earnings from IBM powered blue-chip stocks even as discouraging quarterly reports from other bellwethers kept a lid on broader market gains.
GOOGLE	2012/01/19	2012/01/22	TECH	New Display Ad Push Adds to Bag of Tricks	By Amir Efrati Jan. 20	 2012 12:01 am ET	Google, long labeled as a one-trick pony that sells Web-search text ads and little else, is quickly learning another trick: selling online display ads.
GOOGLE	2012/01/19	2012/01/22	EARNINGS	Google Cools Off, and Stock Drops	By Amir Efrati Jan. 20	 2012 12:01 am ET	Google's fourth-quarter earnings rose 7% but missed estimates as the firm's costs outgrew revenue, which was hampered by a surprising drop in pricing for the core search business.
GOOGLE	2012/01/19	2012/01/22	NY POLITICS	Google Lifts Chelsea, So City Hikes Tax Bill	By Josh Barbanel Jan. 20	 2012 12:01 am ET	Property taxes on Google's Chelsea office building is about to go up by 17%, the largest increase of any major New York address this year.
GOOGLE	2012/01/19	2012/01/22	U.S.	After Outcry, SOPA Backers Are Mainly Democrats	By Amy Schatz Jan. 20	 2012 12:01 am ET	The push for antipiracy legislation brought lawmakers together for much of the past year, but in the Senate at least, the support that remains after nationwide protests appears to be mostly from Democrats.
GOOGLE	2012/01/19	2012/01/22	TECH	U.S. Shuts Offshore File-Share 'Locker'	By Devlin Barrett	 Geoffrey A. Fowler	The FBI shut down the popular file-sharing website Megaupload amid a debate in Washington over online piracy legislation.
GOOGLE	2012/01/19	2012/01/22	TECH	Apple Jumps Into Textbooks	By Jeffrey A. Trachtenberg	 Jessica E. Vascellaro	Apple introduced tools designed to spur the development of textbooks and other classroom materials for the iPad, a push to drive demand for its tablet and change the education market.
GOOGLE	2012/01/19	2012/01/22	EARNINGS	Microsoft's Profit Drops Slightly as Windows Sales Fall	By Steven D. Jones Jan. 19	 2012 7:23 pm ET	Microsoft's profit slipped 0.2% as the software giant recorded lower sales in its Windows and Windows Live segment, though revenue rose in its other divisions.
GOOGLE	2012/01/19	2012/01/22	U.S. MARKETS	Stocks Finish at 6-Month High	By Chris Dieterich	 Christian Berthelsen Jan. 19	The Dow industrials gained 45 points, as jobs data and bank earnings kept the rally moving.
GOOGLE	2012/01/19	2012/01/22	TECH	India Court Postpones Google, Facebook Censorship Hearing	By Amol Sharma Jan. 19	 2012 6:14 am ET	Delhi High Court has postponed until early February hearings on petitions by Google and Facebook to quash criminal proceedings against them in a widely-watched Web censorship case.
GOOGLE	2012/01/19	2012/01/22	AHEAD OF THE TAPE	Google Investors' Web Search for Direction	By Rolfe Winkler Jan. 19	 2012 12:01 am ET	Rolfe Winkler writes that, in his first year as Google's chief executive, Larry Page has scored points for ambition. Whether that will pay off for shareholders remains to be seen.
GOOGLE	2012/01/19	2012/01/22	MEDIA & MARKETING	Foreign Copyrights Upheld	By Brent Kendall	 Jess Bravin Jan. 19	The U.S. Supreme Court upheld a 1994 law that granted copyright protection to a large number of foreign works that had been freely available in the public domain.
GOOGLE	2012/01/19	2012/01/22	TECH	Hollywood Loses SOPA Story	By Erica Orden	 Geoffrey A. Fowler Jan. 19	The entertainment industry moved to counter growing opposition to antipiracy bills. But its efforts appeared to have little effect as a series of congressional leaders dropped their support for the legislation.
GOOGLE	2012/04/12	2012/04/15	EUROPE TECHNOLOGY	TeliaSonera Wary of New Markets	By Sven Grundberg April 15	 2012 9:08 pm ET	TeliaSonera's CEO says trouble with Russian and Turkish deals has taught him the importance of majority stakes.
GOOGLE	2012/04/12	2012/04/15	NY REAL ESTATE COMMERCIAL	What's the Deal	April 15	 2012 8:25 pm ET	Landlords with big blocks of space to fill should check their mailboxes in the next couple of weeks: Time Warner, which is searching for 4 million square feet of space, plans at last to send out its requests for proposals.
GOOGLE	2012/04/12	2012/04/15	MANAGEMENT	Famed Investor Seeds New Fund	By Juliet Chung April 15	 2012 8:15 pm ET	Well-known investor Julian Robertson plans to put tens of millions of dollars into a global macro fund launched by Trient Asset Management, a firm co-founded by a former head of Norway's sovereign wealth fund, in a bet that the global economic rebound will fall short of investors' expectations.
GOOGLE	2012/04/12	2012/04/15	LAW	Proceedings | Highlights from the Law Blog	April 15	 2012 7:17 pm ET	A Georgia man was sentenced to 6½ years in prison last week for selling fake horror-movie posters and lobby cards, which he claimed were vintage.
GOOGLE	2012/04/12	2012/04/15	MEDIA & MARKETING	Food Network's New Side Dish	By Shalini Ramachandran April 15	 2012 7:14 pm ET	Scripps Networks Interactive, which owns the Food Network and other cable channels, is starting a competitor to OpenTable's online restaurant-reservation service.
GOOGLE	2012/04/12	2012/04/15	TECH	FCC Proposes $25,000 Fine on Google	By Amy Schatz April 14	 2012 6:38 pm ET	The FCC proposed a $25,000 fine, accusing Google of obstructing a probe into whether it violated federal rules when its street-mapping service collected and stored data from unencrypted Wi-Fi networks.
GOOGLE	2012/04/12	2012/04/15	COMMENTARY	Tearing Down Iran's Electronic Curtain	By And Toby Dershowitz	 Mark Dubowitz April 13	Western companies have provided the technology that enables Tehran's Internet censorship.
GOOGLE	2012/04/12	2012/04/15	ESSAY	Educating the Next Steve Jobs	By Tony Wagner April 13	 2012 6:18 pm ET	How can schools teach students to be more innovative? Offer hands-on classes and don't penalize failure.
GOOGLE	2012/04/12	2012/04/15	U.S. MARKETS	Stocks' Weekly Decline Is Worst This Year	By Chris Dieterich April 13	 2012 5:00 pm ET	The Dow industrials tumbled 1.6% this week, as disappointing economic data from China and rising borrowing costs in Spain damped sentiment on Friday.
GOOGLE	2012/04/12	2012/04/15	BOOKSHELF	How the World Gets Ahead	By Matthew Rees April 13	 2012 4:36 pm ET	Three books explain how emerging markets, innovation and entrepreneurs are transforming the world economy. Matthew Rees reviews.
GOOGLE	2012/04/12	2012/04/15	TECH	Google India Unit Dropped from Civil Suit	By R.Jai Krishna April 13	 2012 3:59 am ET	A court has dropped the Indian unit of Google from a civil suit in India but retained the U.S. parent as a party in the case, the complainant as well as a Google India official said.
GOOGLE	2012/04/12	2012/04/15	ARTS & ENTERTAINMENT	Artist, Known	By Andrew LaVallee April 13	 2012 12:01 am ET	Architect Frank Gehry talks about the DNA of his work, what he sees in Chinese art, why he dislikes design competitions and how he responds to requests for another Bilbao.
GOOGLE	2012/04/12	2012/04/15	TECH	Google Preserves Cash and Control	By Amir Efrati April 12	 2012 10:43 pm ET	Google unveiled a 2-for-1 stock split designed to assuage investors while allowing its founders to maintain control over the company.
GOOGLE	2012/04/12	2012/04/15	TECH	Smartphone Patents: The Never-Ending War	By Ashby Jones	 Jessica E. Vascellaro April 12	As competition in the more than $200 billion global smartphone industry becomes more cutthroat, Apple and other are arguing that even the smallest unique features are critical to getting an edge.
GOOGLE	2012/04/12	2012/04/15	PHOTOS	Building Outside The Box	April 12	 2012 8:13 pm ET	A Seattle couple turns to the Internet to help find and construct their dream home
GOOGLE	2012/04/12	2012/04/15	HEARD ON THE STREET	Google Founders Get Out the Vote	By Rolfe Winkler April 12	 2012 7:48 pm ET	Facebook envy? or Yahoo fear?
GOOGLE	2012/04/12	2012/04/15	COMMENTARY	Patent Trolls vs. Progress	By Andy Kessler April 12	 2012 7:36 pm ET	Before you can sue to protect your discovery, you should first have to make a product or partner with someone who does.
GOOGLE	2012/04/12	2012/04/15	U.S. MARKETS	Dow Has Its Best Day in a Month	April 12	 2012 7:19 pm ET	The Dow surged the most in nearly a month, propelled by investors' positive interpretation of speeches by senior Fed officials and hopes of strong growth in China.
GOOGLE	2012/04/12	2012/04/15	HOME FRONT	Building Outside the Box	By Nancy Keates April 12	 2012 5:17 pm ET	A Seattle couple turns to the Internet to help find and construct their dream home.
GOOGLE	2012/04/12	2012/04/15	OPINION EUROPE	Tearing Down Iran's Electronic Curtain	By And Toby Dershowitz	 Mark Dubowitz April 12	Western companies have provided the technology that enables Tehran's Internet oppression.
APPLE INC	2015/04/27	2015/04/30	BUSINESS	Eyeglass Retailer Warby Parker Is Valued at $1.2 Billion	By Douglas MacMillan April 30	 2015 9:46 pm ET	Online eyeglass retailer Warby Parker has raised a fresh round of capital that values it at more than $1 billion and will be used to bolster its expansion of brick-and-mortar stores.
APPLE INC	2015/04/27	2015/04/30	MARKETS	Financial Briefs: News Digest	April 30	 2015 8:42 pm ET	The top Wall Street supervisor at the Federal Reserve Bank of New York is resigning at year-end, and more.
APPLE INC	2015/04/27	2015/04/30	TECH	What Makes the Apple Watch Tick	By Nathan Olivarez-Giles April 30	 2015 7:59 pm ET	A research firm took apart the Apple Watch Sport and calculated the cost of parts and assembly at $83.70, or 24% of the retail price.
APPLE INC	2015/04/27	2015/04/30	MARKETS	Visa’s Earnings Flat Amid Higher Expenses	By Angela Chen	 Robin Sidel April 30	Visa said profit was flat even as revenue rose 7.8% in its fiscal second quarter and payment volumes increased 11%.
APPLE INC	2015/04/27	2015/04/30	U.S. MARKETS	U.S. Stocks Fall Sharply	By Dan Strumpf April 30	 2015 4:31 pm ET	U.S. stocks fell on Thursday, reversing much of April’s gains, as mixed economic data fueled a selloff in technology and small-company shares that until recently had been strong performers.
APPLE INC	2015/04/27	2015/04/30	TECH	Apple, IBM to Work With Japan Post to Serve Elderly	By Atsuko Fukase	 Robert McMillan April 30	Japan Post Holdings has reached a deal that could put Apple’s hardware and IBM’s software in the hands of many elderly Japanese.
APPLE INC	2015/04/27	2015/04/30	NY AP TOP NEWS	Apple, IBM, Japan Post team up to improve elderly care	April 30	 2015 9:25 am ET	NEW YORK — Apple, IBM and Japanese insurance and bank holding company Japan Post have formed a partnership to improve the lives of elderly people in the country.
APPLE INC	2015/04/27	2015/04/30	BUSINESS	OmniVision Agrees to $1.9 Billion Buyout	By George Stahl April 30	 2015 8:30 am ET	OmniVision Technologies agreed to get bought by a consortium of China-based private-equity investors in a deal that values the maker of digital-imaging solutions at $1.9 billion.
APPLE INC	2015/04/27	2015/04/30	TECH	Sony Expects Profits to Surge This Fiscal Year	By Eric Pfanner	 Takashi Mochizuki April 30	Sony predicts its videogame and digital image sensor businesses will help its profits surge.
APPLE INC	2015/04/27	2015/04/30	BUSINESS	Business Watch: News Digest	April 29	 2015 8:16 pm ET	Alibaba Group Holding Ltd. Executive Chairman Jack Ma said the Chinese e-commerce giant has been expanding too quickly, and that he plans to cap the size of the company’s workforce at current levels for the time being.
APPLE INC	2015/04/27	2015/04/30	TECH	Apple Watch: Faulty Taptic Engine Slows Rollout	By Daisuke Wakabayashi	 Lorraine Luk April 29	A key component of the Apple Watch made by one of two suppliers was found to be defective, causing limited availability of the highly anticipated new product.
APPLE INC	2015/04/27	2015/04/30	MARKETS	Asian Morning Briefing: U.S. Stocks Drop	April 29	 2015 5:31 pm ET	Asian Morning Briefing
APPLE INC	2015/04/27	2015/04/30	TECH	Apple Warns European Commission Investigation Could Result in Back Tax Payments	By Daisuke Wakabayashi April 29	 2015 3:31 pm ET	Apple warned investors it may need to pay a “material” amount of back taxes to Ireland if a European Commission investigation finds the country’s tax policy toward companies like Apple constituted illegal state support.
APPLE INC	2015/04/27	2015/04/30	BUSINESS	American Airlines Flight Delays Continue as Pilot iPad App Glitch Is Fixed	By Susan Carey April 29	 2015 3:24 pm ET	Pilots at American Airlines are being told to delete and reload an app that provides navigational charts on their company-issued iPads after a software glitch led to flight delays.
APPLE INC	2015/04/27	2015/04/30	CORPORATE WATCH	Corporate Watch: News Digest	April 29	 2015 3:06 pm ET	Vale, the world’s largest iron producer, is in talks with Chinese shipbuilders and leasing companies to build around 50 giant bulk carriers that would move iron ore to China from Brazil.
APPLE INC	2015/04/27	2015/04/30	EARNINGS	Time Warner Earnings Top Views	By Chelsey Dulaney	 Keach Hagey April 29	Time Warner reported better-than-expected profit and revenue growth, as March Madness helped drive audience growth.
APPLE INC	2015/04/27	2015/04/30	TECH	Microsoft Reaches Out to Android, Apple App Developers	By Shira Ovide April 29	 2015 1:30 pm ET	Microsoft is reaching out to software developers who have ignored Windows in a sign that the company is pulling out all the stops to keep its flagship product relevant.
APPLE INC	2015/04/27	2015/04/30	FOOD & DRINK	Young Entrepreneurs Update Teatime With Ingredients Like Guayusa	By Alina Dizik April 29	 2015 1:00 pm ET	Young entrepreneurs are turning the refined afternoon pick-me-up into a guy-friendly jolt of caffeine, with infusions of nontraditional leaves served in a no-frills atmosphere.
